ID,Name,Category,Price
8034,Item8034,Sports,363.87
8035,Item8035,Sports,123.52
8036,Item8036,Electronics,198.03
8037,Item8037,Sports,152.6
8038,Item8038,Electronics,433.5
8039,Item8039,Home,366.42
8040,Item8040,Electronics,57.21
8041,Item8041,Books,418.63
8042,Item8042,Clothing,412.72
8043,Item8043,Home,431.65
8044,Item8044,Books,104.25
8045,Item8045,Electronics,467.65
8046,Item8046,Sports,384.99
8047,Item8047,Books,298.58
8048,Item8048,Electronics,411.05
8049,Item8049,Clothing,148.85
8050,Item8050,Home,167.97
8051,Item8051,Electronics,131.4
8052,Item8052,Home,64.11
8053,Item8053,Home,360.38
8054,Item8054,Electronics,388.38
8055,Item8055,Books,458.05
8056,Item8056,Home,141.63
8057,Item8057,Clothing,54.62
8058,Item8058,Home,169.91
8059,Item8059,Electronics,44.18
8060,Item8060,Home,14.5
8061,Item8061,Clothing,425.28
8062,Item8062,Home,409.67
8063,Item8063,Books,86.81
8064,Item8064,Clothing,242.41
8065,Item8065,Home,481.23
8066,Item8066,Home,468.87
8067,Item8067,Electronics,91.06
8068,Item8068,Electronics,34.35
8069,Item8069,Electronics,228.85
8070,Item8070,Books,182.39
8071,Item8071,Electronics,49.59
8072,Item8072,Home,67.02
8073,Item8073,Sports,267.2
8074,Item8074,Home,393.64
8075,Item8075,Books,347.54
8076,Item8076,Home,456.28
8077,Item8077,Clothing,157.97
8078,Item8078,Sports,239.21
8079,Item8079,Home,229.58
8080,Item8080,Sports,258.79
8081,Item8081,Home,273.94
8082,Item8082,Sports,462.88
8083,Item8083,Books,461.29
8084,Item8084,Books,82.89
8085,Item8085,Clothing,350.87
8086,Item8086,Clothing,182.37
8087,Item8087,Home,97.92
8088,Item8088,Books,82.09
8089,Item8089,Books,249.35
8090,Item8090,Sports,121.72
8091,Item8091,Electronics,153.44
8092,Item8092,Home,112.87
8093,Item8093,Clothing,109.35
8094,Item8094,Home,338.07
8095,Item8095,Home,346.69
8096,Item8096,Electronics,442.75
8097,Item8097,Books,151.49
8098,Item8098,Electronics,342.39
8099,Item8099,Sports,156.57
8100,Item8100,Home,162.43
8101,Item8101,Books,332.95
8102,Item8102,Sports,391.13
8103,Item8103,Books,201.03
8104,Item8104,Home,55.88
8105,Item8105,Electronics,352.92
8106,Item8106,Sports,198.68
8107,Item8107,Sports,236.09
8108,Item8108,Home,191.99
8109,Item8109,Electronics,104.18
8110,Item8110,Electronics,173.05
8111,Item8111,Clothing,89.58
8112,Item8112,Clothing,471.27
8113,Item8113,Clothing,398.83
8114,Item8114,Clothing,485.49
8115,Item8115,Books,38.34
8116,Item8116,Clothing,350.21
8117,Item8117,Sports,137.77
8118,Item8118,Sports,309.01
8119,Item8119,Clothing,368.5
8120,Item8120,Clothing,347.25
8121,Item8121,Sports,82.09
8122,Item8122,Home,210.55
8123,Item8123,Electronics,112.62
8124,Item8124,Sports,112.79
8125,Item8125,Clothing,230.41
8126,Item8126,Books,98.35
8127,Item8127,Clothing,496.95
8128,Item8128,Clothing,333.91
8129,Item8129,Home,135.66
8130,Item8130,Electronics,78.51
8131,Item8131,Home,387.35
8132,Item8132,Electronics,48.43
8133,Item8133,Sports,477.39
8134,Item8134,Home,100.1
8135,Item8135,Electronics,170.47
8136,Item8136,Sports,341.88
8137,Item8137,Sports,190.78
8138,Item8138,Electronics,164.86
8139,Item8139,Books,393.69
8140,Item8140,Home,367.67
8141,Item8141,Home,93.85
8142,Item8142,Electronics,145.16
8143,Item8143,Electronics,498.45
8144,Item8144,Books,345.92
8145,Item8145,Clothing,419.18
8146,Item8146,Sports,471.15
8147,Item8147,Electronics,405.21
8148,Item8148,Books,52.87
8149,Item8149,Home,305.4
8150,Item8150,Clothing,277.55
8151,Item8151,Home,95.47
8152,Item8152,Sports,304.19
8153,Item8153,Clothing,156.14
8154,Item8154,Electronics,438.85
8155,Item8155,Clothing,315.57
8156,Item8156,Clothing,425.98
8157,Item8157,Books,264.93
8158,Item8158,Books,53.98
8159,Item8159,Clothing,208.23
8160,Item8160,Home,313.85
8161,Item8161,Books,250.18
8162,Item8162,Clothing,41.13
8163,Item8163,Sports,323.61
8164,Item8164,Home,182.33
8165,Item8165,Home,206.95
8166,Item8166,Clothing,370.61
8167,Item8167,Home,177.28
8168,Item8168,Books,245.15
8169,Item8169,Electronics,39.89
8170,Item8170,Clothing,170.57
8171,Item8171,Home,244.58
8172,Item8172,Clothing,423.62
8173,Item8173,Clothing,467.96
8174,Item8174,Electronics,59.45
8175,Item8175,Home,64.96
8176,Item8176,Clothing,466.93
8177,Item8177,Clothing,139.18
8178,Item8178,Books,34.29
8179,Item8179,Home,226.35
8180,Item8180,Clothing,45.01
8181,Item8181,Clothing,266.85
8182,Item8182,Books,267.24
8183,Item8183,Books,62.08
8184,Item8184,Sports,252.04
8185,Item8185,Clothing,108.39
8186,Item8186,Electronics,204.16
8187,Item8187,Sports,419.85
8188,Item8188,Books,485.95
8189,Item8189,Home,50.06
8190,Item8190,Electronics,134.01
8191,Item8191,Sports,309.1
8192,Item8192,Electronics,465.85
8193,Item8193,Electronics,223.3
8194,Item8194,Home,61.32
8195,Item8195,Clothing,91.73
8196,Item8196,Books,497.52
8197,Item8197,Electronics,427.78
8198,Item8198,Clothing,369.08
8199,Item8199,Sports,368.24
8200,Item8200,Electronics,91.74
8201,Item8201,Electronics,260.53
8202,Item8202,Home,217.83
8203,Item8203,Home,74.24
8204,Item8204,Books,266.71
8205,Item8205,Home,494.71
8206,Item8206,Home,50.0
8207,Item8207,Sports,280.07
8208,Item8208,Sports,353.35
8209,Item8209,Home,132.69
8210,Item8210,Clothing,138.26
8211,Item8211,Home,269.58
8212,Item8212,Clothing,174.36
8213,Item8213,Home,414.04
8214,Item8214,Home,441.08
8215,Item8215,Sports,137.6
8216,Item8216,Sports,252.28
8217,Item8217,Sports,167.44
8218,Item8218,Electronics,129.76
8219,Item8219,Sports,114.0
8220,Item8220,Sports,491.55
8221,Item8221,Electronics,447.72
8222,Item8222,Books,68.6
8223,Item8223,Books,380.71
8224,Item8224,Clothing,349.92
8225,Item8225,Sports,53.3
8226,Item8226,Clothing,267.8
8227,Item8227,Clothing,194.56
8228,Item8228,Books,10.41
8229,Item8229,Electronics,19.16
8230,Item8230,Home,373.95
8231,Item8231,Clothing,151.42
8232,Item8232,Sports,73.64
8233,Item8233,Electronics,172.87
8234,Item8234,Home,11.82
8235,Item8235,Books,468.75
8236,Item8236,Electronics,42.7
8237,Item8237,Home,347.17
8238,Item8238,Sports,247.19
8239,Item8239,Books,89.08
8240,Item8240,Home,414.97
8241,Item8241,Books,74.25
8242,Item8242,Electronics,12.09
8243,Item8243,Clothing,200.87
8244,Item8244,Books,338.15
8245,Item8245,Clothing,127.89
8246,Item8246,Electronics,416.85
8247,Item8247,Books,406.54
8248,Item8248,Sports,479.49
8249,Item8249,Clothing,404.52
8250,Item8250,Books,457.45
8251,Item8251,Books,239.01
8252,Item8252,Clothing,263.08
8253,Item8253,Home,250.21
8254,Item8254,Electronics,149.56
8255,Item8255,Clothing,333.95
8256,Item8256,Electronics,335.79
8257,Item8257,Books,80.48
8258,Item8258,Electronics,260.79
8259,Item8259,Sports,156.1
8260,Item8260,Clothing,432.75
8261,Item8261,Books,258.5
8262,Item8262,Home,260.72
8263,Item8263,Sports,137.14
8264,Item8264,Clothing,283.79
8265,Item8265,Sports,435.33
8266,Item8266,Electronics,366.44
8267,Item8267,Books,274.25
8268,Item8268,Electronics,168.58
8269,Item8269,Sports,401.61
8270,Item8270,Clothing,113.83
8271,Item8271,Clothing,379.27
8272,Item8272,Books,99.51
8273,Item8273,Electronics,63.79
8274,Item8274,Home,481.02
8275,Item8275,Clothing,220.05
8276,Item8276,Clothing,286.52
8277,Item8277,Sports,181.06
8278,Item8278,Books,152.07
8279,Item8279,Books,468.26
8280,Item8280,Electronics,479.15
8281,Item8281,Sports,246.74
8282,Item8282,Sports,106.69
8283,Item8283,Home,295.94
8284,Item8284,Electronics,140.91
8285,Item8285,Clothing,369.34
8286,Item8286,Clothing,281.08
8287,Item8287,Clothing,145.26
8288,Item8288,Sports,59.96
8289,Item8289,Home,140.36
8290,Item8290,Home,141.64
8291,Item8291,Electronics,83.52
8292,Item8292,Clothing,163.24
8293,Item8293,Electronics,446.2
8294,Item8294,Electronics,388.94
8295,Item8295,Clothing,161.48
8296,Item8296,Home,409.19
8297,Item8297,Sports,319.71
8298,Item8298,Electronics,357.28
8299,Item8299,Clothing,46.57
8300,Item8300,Sports,76.0
8301,Item8301,Sports,147.97
8302,Item8302,Clothing,264.4
8303,Item8303,Home,359.38
8304,Item8304,Books,237.72
8305,Item8305,Sports,257.71
8306,Item8306,Sports,401.77
8307,Item8307,Electronics,167.68
8308,Item8308,Sports,441.67
8309,Item8309,Books,306.74
8310,Item8310,Books,30.4
8311,Item8311,Books,248.05
8312,Item8312,Clothing,233.24
8313,Item8313,Clothing,270.74
8314,Item8314,Sports,57.83
8315,Item8315,Books,203.96
8316,Item8316,Home,400.3
8317,Item8317,Sports,185.26
8318,Item8318,Home,24.48
8319,Item8319,Clothing,336.68
8320,Item8320,Clothing,71.83
8321,Item8321,Books,354.04
8322,Item8322,Home,225.76
8323,Item8323,Sports,330.76
8324,Item8324,Clothing,457.57
8325,Item8325,Sports,380.13
8326,Item8326,Clothing,20.46
8327,Item8327,Clothing,387.02
8328,Item8328,Home,492.71
8329,Item8329,Home,409.02
8330,Item8330,Electronics,266.54
8331,Item8331,Electronics,162.23
8332,Item8332,Clothing,136.15
8333,Item8333,Home,94.1
8334,Item8334,Sports,122.98
8335,Item8335,Books,359.58
8336,Item8336,Electronics,433.31
8337,Item8337,Clothing,235.39
8338,Item8338,Home,164.27
8339,Item8339,Electronics,489.55
8340,Item8340,Home,463.01
8341,Item8341,Home,92.73
8342,Item8342,Home,35.17
8343,Item8343,Books,430.04
8344,Item8344,Sports,46.56
8345,Item8345,Sports,144.26
8346,Item8346,Home,453.16
8347,Item8347,Books,321.42
8348,Item8348,Books,179.03
8349,Item8349,Clothing,293.01
8350,Item8350,Books,175.58
8351,Item8351,Electronics,431.33
8352,Item8352,Clothing,437.65
8353,Item8353,Books,187.12
8354,Item8354,Electronics,90.47
8355,Item8355,Sports,277.65
8356,Item8356,Electronics,301.38
8357,Item8357,Sports,357.53
8358,Item8358,Clothing,303.18
8359,Item8359,Clothing,196.95
8360,Item8360,Electronics,406.73
8361,Item8361,Clothing,249.86
8362,Item8362,Sports,395.83
8363,Item8363,Books,429.36
8364,Item8364,Sports,80.82
8365,Item8365,Books,187.36
8366,Item8366,Books,489.66
8367,Item8367,Home,318.52
8368,Item8368,Home,367.28
8369,Item8369,Home,472.19
8370,Item8370,Electronics,478.74
8371,Item8371,Electronics,172.43
8372,Item8372,Books,463.37
8373,Item8373,Sports,235.53
8374,Item8374,Home,256.53
8375,Item8375,Books,163.48
8376,Item8376,Home,341.21
8377,Item8377,Home,311.22
8378,Item8378,Home,37.19
8379,Item8379,Home,433.31
8380,Item8380,Electronics,331.01
8381,Item8381,Books,192.45
8382,Item8382,Electronics,240.42
8383,Item8383,Sports,424.49
8384,Item8384,Sports,54.14
8385,Item8385,Sports,246.82
8386,Item8386,Electronics,23.5
8387,Item8387,Books,297.01
8388,Item8388,Clothing,128.04
8389,Item8389,Electronics,192.72
8390,Item8390,Home,13.19
8391,Item8391,Electronics,192.23
8392,Item8392,Sports,408.5
8393,Item8393,Electronics,475.69
8394,Item8394,Sports,206.85
8395,Item8395,Home,440.29
8396,Item8396,Clothing,232.83
8397,Item8397,Electronics,284.91
8398,Item8398,Home,133.63
8399,Item8399,Electronics,220.83
8400,Item8400,Books,264.19
8401,Item8401,Sports,47.89
8402,Item8402,Books,350.53
8403,Item8403,Books,85.16
8404,Item8404,Electronics,120.89
8405,Item8405,Sports,186.18
8406,Item8406,Electronics,159.92
8407,Item8407,Books,496.19
8408,Item8408,Books,83.68
8409,Item8409,Electronics,11.44
8410,Item8410,Sports,229.25
8411,Item8411,Books,282.32
8412,Item8412,Clothing,282.68
8413,Item8413,Books,313.83
8414,Item8414,Home,82.59
8415,Item8415,Books,346.03
8416,Item8416,Sports,422.79
8417,Item8417,Clothing,225.25
8418,Item8418,Sports,208.84
8419,Item8419,Books,114.61
8420,Item8420,Clothing,135.76
8421,Item8421,Electronics,218.08
8422,Item8422,Books,241.7
8423,Item8423,Sports,251.07
8424,Item8424,Sports,470.65
8425,Item8425,Home,338.28
8426,Item8426,Electronics,177.01
8427,Item8427,Home,115.84
8428,Item8428,Electronics,412.09
8429,Item8429,Home,187.74
8430,Item8430,Sports,416.29
8431,Item8431,Electronics,495.47
8432,Item8432,Books,275.21
8433,Item8433,Clothing,372.28
8434,Item8434,Books,322.49
8435,Item8435,Sports,405.07
8436,Item8436,Electronics,132.32
8437,Item8437,Home,144.37
8438,Item8438,Home,153.1
8439,Item8439,Books,235.76
8440,Item8440,Electronics,471.05
8441,Item8441,Books,488.14
8442,Item8442,Electronics,233.92
8443,Item8443,Electronics,343.13
8444,Item8444,Home,87.44
8445,Item8445,Electronics,55.44
8446,Item8446,Home,235.42
8447,Item8447,Books,46.89
8448,Item8448,Sports,17.16
8449,Item8449,Electronics,341.16
8450,Item8450,Sports,47.65
8451,Item8451,Clothing,420.98
8452,Item8452,Clothing,395.45
8453,Item8453,Home,281.87
8454,Item8454,Sports,76.28
8455,Item8455,Clothing,173.53
8456,Item8456,Clothing,147.75
8457,Item8457,Home,144.51
8458,Item8458,Sports,311.24
8459,Item8459,Clothing,227.34
8460,Item8460,Clothing,390.49
8461,Item8461,Clothing,336.79
8462,Item8462,Clothing,360.54
8463,Item8463,Books,244.63
8464,Item8464,Home,113.25
8465,Item8465,Electronics,416.47
8466,Item8466,Clothing,218.76
8467,Item8467,Electronics,388.51
8468,Item8468,Home,456.16
8469,Item8469,Books,433.65
8470,Item8470,Electronics,64.97
8471,Item8471,Clothing,126.7
8472,Item8472,Clothing,370.21
8473,Item8473,Electronics,244.77
8474,Item8474,Clothing,281.15
8475,Item8475,Electronics,405.88
8476,Item8476,Electronics,127.62
8477,Item8477,Books,253.74
8478,Item8478,Books,459.26
8479,Item8479,Sports,380.26
8480,Item8480,Books,160.48
8481,Item8481,Home,11.0
8482,Item8482,Clothing,184.45
8483,Item8483,Electronics,370.01
8484,Item8484,Books,122.58
8485,Item8485,Home,338.43
8486,Item8486,Clothing,323.78
8487,Item8487,Electronics,138.68
8488,Item8488,Clothing,236.18
8489,Item8489,Books,224.45
8490,Item8490,Home,39.56
8491,Item8491,Books,229.75
8492,Item8492,Books,493.7
8493,Item8493,Books,303.04
8494,Item8494,Sports,67.08
8495,Item8495,Sports,458.78
8496,Item8496,Books,121.74
8497,Item8497,Clothing,60.11
8498,Item8498,Electronics,386.29
8499,Item8499,Clothing,78.82
8500,Item8500,Books,341.36
8501,Item8501,Clothing,54.64
8502,Item8502,Home,107.65
8503,Item8503,Books,115.24
8504,Item8504,Sports,283.16
8505,Item8505,Home,190.31
8506,Item8506,Clothing,83.11
8507,Item8507,Home,402.03
8508,Item8508,Clothing,48.03
8509,Item8509,Home,285.33
8510,Item8510,Home,368.06
8511,Item8511,Clothing,211.71
8512,Item8512,Electronics,422.11
8513,Item8513,Clothing,138.78
8514,Item8514,Sports,167.5
8515,Item8515,Books,361.04
8516,Item8516,Home,270.71
8517,Item8517,Electronics,359.65
8518,Item8518,Electronics,302.44
8519,Item8519,Sports,326.17
8520,Item8520,Electronics,72.74
8521,Item8521,Home,403.48
8522,Item8522,Clothing,145.78
8523,Item8523,Clothing,189.65
8524,Item8524,Books,148.97
8525,Item8525,Clothing,432.14
8526,Item8526,Home,69.59
8527,Item8527,Sports,460.72
8528,Item8528,Clothing,481.88
8529,Item8529,Sports,107.52
8530,Item8530,Electronics,89.44
8531,Item8531,Clothing,453.42
8532,Item8532,Electronics,121.44
8533,Item8533,Sports,295.63
8534,Item8534,Home,113.25
8535,Item8535,Clothing,73.09
8536,Item8536,Books,77.95
8537,Item8537,Sports,326.41
8538,Item8538,Books,316.44
8539,Item8539,Sports,26.09
8540,Item8540,Clothing,439.12
8541,Item8541,Sports,19.61
8542,Item8542,Electronics,240.16
8543,Item8543,Books,362.97
8544,Item8544,Books,161.94
8545,Item8545,Clothing,436.85
8546,Item8546,Clothing,272.85
8547,Item8547,Books,351.32
8548,Item8548,Clothing,348.91
8549,Item8549,Books,287.76
8550,Item8550,Clothing,204.29
8551,Item8551,Clothing,130.07
8552,Item8552,Electronics,447.06
8553,Item8553,Books,68.4
8554,Item8554,Home,339.95
8555,Item8555,Books,118.79
8556,Item8556,Home,444.35
8557,Item8557,Electronics,460.61
8558,Item8558,Clothing,334.56
8559,Item8559,Electronics,292.14
8560,Item8560,Home,494.75
8561,Item8561,Electronics,22.26
8562,Item8562,Electronics,283.35
8563,Item8563,Books,142.85
8564,Item8564,Books,359.28
8565,Item8565,Clothing,329.74
8566,Item8566,Clothing,14.83
8567,Item8567,Sports,81.82
8568,Item8568,Electronics,173.38
8569,Item8569,Sports,223.4
8570,Item8570,Sports,453.85
8571,Item8571,Electronics,449.47
8572,Item8572,Books,102.3
8573,Item8573,Clothing,27.2
8574,Item8574,Sports,406.49
8575,Item8575,Books,257.86
8576,Item8576,Sports,242.96
8577,Item8577,Sports,474.88
8578,Item8578,Sports,47.23
8579,Item8579,Clothing,474.24
8580,Item8580,Electronics,203.94
8581,Item8581,Sports,72.18
8582,Item8582,Home,87.85
8583,Item8583,Books,457.38
8584,Item8584,Home,40.11
8585,Item8585,Books,330.54
8586,Item8586,Books,279.19
8587,Item8587,Clothing,86.93
8588,Item8588,Electronics,257.43
8589,Item8589,Sports,194.13
8590,Item8590,Home,437.93
8591,Item8591,Clothing,342.57
8592,Item8592,Clothing,259.7
8593,Item8593,Clothing,210.59
8594,Item8594,Home,200.35
8595,Item8595,Books,50.8
8596,Item8596,Sports,25.77
8597,Item8597,Books,41.1
8598,Item8598,Electronics,367.5
8599,Item8599,Sports,115.84
8600,Item8600,Books,222.8
8601,Item8601,Books,59.46
8602,Item8602,Sports,434.57
8603,Item8603,Sports,63.41
8604,Item8604,Books,224.54
8605,Item8605,Sports,116.79
8606,Item8606,Electronics,111.75
8607,Item8607,Clothing,492.33
8608,Item8608,Sports,164.15
8609,Item8609,Clothing,368.97
8610,Item8610,Books,479.76
8611,Item8611,Electronics,117.62
8612,Item8612,Books,439.38
8613,Item8613,Electronics,499.44
8614,Item8614,Home,153.55
8615,Item8615,Clothing,148.93
8616,Item8616,Home,209.19
8617,Item8617,Sports,85.85
8618,Item8618,Home,140.91
8619,Item8619,Books,51.9
8620,Item8620,Clothing,68.92
8621,Item8621,Home,317.22
8622,Item8622,Home,449.31
8623,Item8623,Sports,137.97
8624,Item8624,Clothing,388.49
8625,Item8625,Books,100.56
8626,Item8626,Home,447.45
8627,Item8627,Clothing,113.73
8628,Item8628,Home,335.01
8629,Item8629,Books,302.88
8630,Item8630,Sports,306.24
8631,Item8631,Sports,271.98
8632,Item8632,Sports,321.58
8633,Item8633,Sports,156.18
8634,Item8634,Books,243.73
8635,Item8635,Electronics,393.9
8636,Item8636,Electronics,163.98
8637,Item8637,Clothing,421.95
8638,Item8638,Books,359.36
8639,Item8639,Electronics,419.42
8640,Item8640,Sports,227.84
8641,Item8641,Books,264.59
8642,Item8642,Home,62.88
8643,Item8643,Home,112.28
8644,Item8644,Sports,365.6
8645,Item8645,Home,230.58
8646,Item8646,Clothing,399.48
8647,Item8647,Books,152.51
8648,Item8648,Home,312.29
8649,Item8649,Clothing,53.26
8650,Item8650,Clothing,374.83
8651,Item8651,Home,473.19
8652,Item8652,Electronics,453.17
8653,Item8653,Books,257.26
8654,Item8654,Clothing,461.33
8655,Item8655,Electronics,304.83
8656,Item8656,Home,35.53
8657,Item8657,Home,424.32
8658,Item8658,Home,457.59
8659,Item8659,Home,137.82
8660,Item8660,Books,322.13
8661,Item8661,Books,315.93
8662,Item8662,Clothing,474.52
8663,Item8663,Electronics,216.68
8664,Item8664,Electronics,153.53
8665,Item8665,Books,402.31
8666,Item8666,Books,234.31
8667,Item8667,Electronics,95.63
8668,Item8668,Home,492.61
8669,Item8669,Clothing,175.5
8670,Item8670,Clothing,322.39
8671,Item8671,Clothing,163.13
8672,Item8672,Sports,351.3
8673,Item8673,Clothing,309.9
8674,Item8674,Clothing,472.77
8675,Item8675,Books,306.6
8676,Item8676,Home,134.16
8677,Item8677,Clothing,72.95
8678,Item8678,Home,241.88
8679,Item8679,Sports,450.28
8680,Item8680,Sports,453.13
8681,Item8681,Home,201.37
8682,Item8682,Clothing,493.16
8683,Item8683,Sports,318.04
8684,Item8684,Books,257.62
8685,Item8685,Home,382.79
8686,Item8686,Electronics,178.33
8687,Item8687,Electronics,299.16
8688,Item8688,Home,74.08
8689,Item8689,Clothing,68.53
8690,Item8690,Clothing,197.52
8691,Item8691,Books,270.12
8692,Item8692,Books,150.09
8693,Item8693,Books,19.99
8694,Item8694,Books,293.36
8695,Item8695,Clothing,374.36
8696,Item8696,Clothing,21.09
8697,Item8697,Electronics,441.02
8698,Item8698,Home,152.51
8699,Item8699,Home,437.57
8700,Item8700,Electronics,107.48
8701,Item8701,Sports,451.54
8702,Item8702,Clothing,228.45
8703,Item8703,Home,65.32
8704,Item8704,Home,323.91
8705,Item8705,Clothing,406.2
8706,Item8706,Electronics,271.87
8707,Item8707,Sports,113.13
8708,Item8708,Sports,176.15
8709,Item8709,Clothing,93.35
8710,Item8710,Sports,290.83
8711,Item8711,Books,388.89
8712,Item8712,Home,309.42
8713,Item8713,Sports,210.22
8714,Item8714,Clothing,337.42
8715,Item8715,Electronics,151.16
8716,Item8716,Home,128.52
8717,Item8717,Electronics,394.72
8718,Item8718,Electronics,114.6
8719,Item8719,Home,208.73
8720,Item8720,Clothing,77.95
8721,Item8721,Books,440.57
8722,Item8722,Sports,322.67
8723,Item8723,Electronics,27.51
8724,Item8724,Books,281.46
8725,Item8725,Books,469.5
8726,Item8726,Home,234.4
8727,Item8727,Home,433.42
8728,Item8728,Home,245.59
8729,Item8729,Books,419.25
8730,Item8730,Sports,115.27
8731,Item8731,Home,162.08
8732,Item8732,Books,391.56
8733,Item8733,Electronics,348.02
8734,Item8734,Books,73.04
8735,Item8735,Electronics,257.56
8736,Item8736,Home,131.52
8737,Item8737,Clothing,311.65
8738,Item8738,Books,185.07
8739,Item8739,Electronics,28.67
8740,Item8740,Books,391.51
8741,Item8741,Clothing,192.92
8742,Item8742,Home,424.26
8743,Item8743,Books,442.76
8744,Item8744,Home,459.59
8745,Item8745,Clothing,250.11
8746,Item8746,Home,397.99
8747,Item8747,Books,302.88
8748,Item8748,Electronics,474.54
8749,Item8749,Sports,145.0
8750,Item8750,Sports,14.17
8751,Item8751,Electronics,64.6
8752,Item8752,Clothing,247.7
8753,Item8753,Home,145.29
8754,Item8754,Clothing,359.83
8755,Item8755,Books,410.27
8756,Item8756,Sports,391.5
8757,Item8757,Sports,23.33
8758,Item8758,Home,208.56
8759,Item8759,Sports,142.06
8760,Item8760,Sports,410.62
8761,Item8761,Electronics,469.61
8762,Item8762,Books,58.32
8763,Item8763,Electronics,463.4
8764,Item8764,Home,340.91
8765,Item8765,Electronics,128.74
8766,Item8766,Clothing,11.93
8767,Item8767,Clothing,15.78
8768,Item8768,Clothing,373.01
8769,Item8769,Sports,94.67
8770,Item8770,Books,57.14
8771,Item8771,Home,57.43
8772,Item8772,Books,486.98
8773,Item8773,Electronics,237.49
8774,Item8774,Sports,299.19
8775,Item8775,Books,170.59
8776,Item8776,Home,44.61
8777,Item8777,Books,89.4
8778,Item8778,Clothing,294.8
8779,Item8779,Clothing,120.46
8780,Item8780,Clothing,214.36
8781,Item8781,Clothing,364.05
8782,Item8782,Clothing,203.45
8783,Item8783,Sports,476.75
8784,Item8784,Clothing,184.85
8785,Item8785,Home,260.84
8786,Item8786,Clothing,438.67
8787,Item8787,Sports,14.21
8788,Item8788,Clothing,410.61
8789,Item8789,Books,168.61
8790,Item8790,Home,205.88
8791,Item8791,Clothing,274.23
8792,Item8792,Clothing,477.69
8793,Item8793,Home,183.55
8794,Item8794,Home,189.46
8795,Item8795,Sports,139.56
8796,Item8796,Sports,71.0
8797,Item8797,Home,405.27
8798,Item8798,Sports,313.35
8799,Item8799,Home,270.97
8800,Item8800,Clothing,485.67
8801,Item8801,Books,300.8
8802,Item8802,Clothing,370.79
8803,Item8803,Sports,478.34
8804,Item8804,Electronics,187.13
8805,Item8805,Books,475.98
8806,Item8806,Books,274.17
8807,Item8807,Books,289.19
8808,Item8808,Home,153.6
8809,Item8809,Home,102.78
8810,Item8810,Sports,188.36
8811,Item8811,Sports,483.03
8812,Item8812,Clothing,430.39
8813,Item8813,Home,389.51
8814,Item8814,Clothing,483.1
8815,Item8815,Sports,23.79
8816,Item8816,Electronics,368.36
8817,Item8817,Sports,276.47
8818,Item8818,Electronics,60.53
8819,Item8819,Clothing,241.35
8820,Item8820,Sports,252.15
8821,Item8821,Sports,341.63
8822,Item8822,Electronics,134.19
8823,Item8823,Electronics,327.53
8824,Item8824,Electronics,360.02
8825,Item8825,Clothing,395.25
8826,Item8826,Sports,364.28
8827,Item8827,Sports,369.76
8828,Item8828,Books,284.52
8829,Item8829,Clothing,292.34
8830,Item8830,Electronics,225.13
8831,Item8831,Sports,161.07
8832,Item8832,Books,171.89
8833,Item8833,Home,62.54
8834,Item8834,Books,243.53
8835,Item8835,Clothing,329.52
8836,Item8836,Home,160.52
8837,Item8837,Home,274.57
8838,Item8838,Sports,164.87
8839,Item8839,Home,350.1
8840,Item8840,Electronics,380.62
8841,Item8841,Sports,470.71
8842,Item8842,Home,346.85
8843,Item8843,Sports,83.73
8844,Item8844,Electronics,361.32
8845,Item8845,Books,266.55
8846,Item8846,Electronics,382.23
8847,Item8847,Clothing,211.1
8848,Item8848,Clothing,379.59
8849,Item8849,Electronics,62.19
8850,Item8850,Books,469.91
8851,Item8851,Clothing,161.5
8852,Item8852,Books,183.1
8853,Item8853,Sports,240.9
8854,Item8854,Electronics,321.86
8855,Item8855,Sports,161.7
8856,Item8856,Books,227.82
8857,Item8857,Home,129.29
8858,Item8858,Clothing,348.8
8859,Item8859,Clothing,70.54
8860,Item8860,Home,147.79
8861,Item8861,Books,209.87
8862,Item8862,Sports,228.1
8863,Item8863,Electronics,245.95
8864,Item8864,Clothing,98.22
8865,Item8865,Clothing,126.32
8866,Item8866,Home,230.58
8867,Item8867,Home,36.52
8868,Item8868,Books,126.22
8869,Item8869,Sports,47.07
8870,Item8870,Home,26.06
8871,Item8871,Electronics,317.21
8872,Item8872,Electronics,395.41
8873,Item8873,Sports,246.66
8874,Item8874,Clothing,16.31
8875,Item8875,Books,251.67
8876,Item8876,Sports,388.28
8877,Item8877,Home,211.81
8878,Item8878,Books,373.96
8879,Item8879,Home,400.59
8880,Item8880,Clothing,206.82
8881,Item8881,Electronics,157.34
8882,Item8882,Clothing,254.92
8883,Item8883,Electronics,300.66
8884,Item8884,Sports,174.72
8885,Item8885,Books,385.91
8886,Item8886,Sports,390.56
8887,Item8887,Home,466.06
8888,Item8888,Home,389.6
8889,Item8889,Home,98.61
8890,Item8890,Home,415.23
8891,Item8891,Home,402.23
8892,Item8892,Home,297.87
8893,Item8893,Electronics,303.44
8894,Item8894,Books,110.34
8895,Item8895,Books,144.71
8896,Item8896,Home,127.23
8897,Item8897,Electronics,394.76
8898,Item8898,Electronics,117.43
8899,Item8899,Clothing,197.54
8900,Item8900,Clothing,233.43
8901,Item8901,Sports,252.93
8902,Item8902,Books,164.97
8903,Item8903,Sports,413.05
8904,Item8904,Home,190.23
8905,Item8905,Electronics,282.39
8906,Item8906,Sports,196.45
8907,Item8907,Home,247.32
